Address,Municipality,classdesc,usedesc,saledate,saleprice
0 HILLTOP ALY SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,10/8/2015, $1.00 
2824 SEBOLT RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,7/27/2006, $1.00 
2814 SEBOLT RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,10/10/2008, $-   
2815 KATHY ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,3/4/2016, $1.00 
5022 CARDOX RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,11/29/2000, $1.00 
5002 CARDOX RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,RES AUX BUILDING (NO HOUSE),7/27/2001, $-   
3824 MOUNTAIN RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,3/20/2014, $1.00 
0 TERRACE AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,8/12/2002, $1.00 
2920 OVERHILL AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/19/2003, $-   
2926 OVERHILL AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,TWO FAMILY,9/25/2012, $1.00 
2925 OVERHILL AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,12/30/2015, $1.00 
2917 OVERHILL AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,3/19/2002, $-   
2948 SEBOLT RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/13/2005, $-   
2946 SEBOLT RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,11/21/2015, $1.00 
2936 SEBOLT RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,8/5/2014, $1.00 
2930 SEBOLT RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,7/2/1999, $1.00 
2926 SEBOLT RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,1/27/2006, $-   
2914 SEBOLT RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,7/25/2012, $1.00 
2912 SEBOLT RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,10/22/2010, $1.00 
2962 SEBOLT RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,10/7/2013, $1.00 
2974 SEBOLT RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/7/2004, $1.00 
2976 SEBOLT RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/16/2015, $1.00 
3081 SEBOLT RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,11/20/1995, $1.00 
3065 SEBOLT RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/1/2015, $1.00 
1028 AJAY DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,7/27/1998, $-   
1020 AJAY DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,7/28/2003, $1.00 
1012 AJAY DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,7/15/2010, $1.00 
1008 AJAY DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,8/31/2012, $1.00 
1041 AJAY DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,8/6/2007, $-   
2981 SEBOLT RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,8/13/2007, $1.00 
2979 SEBOLT RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,4/7/2008, $1.00 
2965 SEBOLT RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/16/1993, $1.00 
3109 SEBOLT RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,1/6/1999, $1.00 
210 PARKRIDGE PL SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,7/13/2005, $1.00 
203 PARKRIDGE PL SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,10/15/2014, $1.00 
3199 BROWNSVILLE RD EXT SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,12/19/2014, $1.00 
3000 SEBOLT RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,12/12/2013, $1.00 
3221 EVANS DR FINLEYVILLE PA 15332,South Park  ,RESIDENTIAL,SINGLE FAMILY,8/2/2007, $1.00 
3228 CENTRAL DR FINLEYVILLE PA 15332,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/9/1998, $1.00 
3281 BROWNSVILLE RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,8/24/1994, $1.00 
3101 SOUTHERN DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,10/4/2010, $1.00 
3103 SOUTHERN DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,4/25/2014, $1.00 
3100 SOUTHERN DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/3/1991, $-   
3313 BROWNSVILLE RD EXT SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,12/16/2002, $1.00 
3325 BROWNSVILLE RD EXT SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,5/14/2003, $1.00 
3101 JULIE DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/26/2003, $1.00 
3200 BROWNSVILLE RD EXT SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,3/16/2011, $1.00 
3310 EVANS DR FINLEYVILLE PA 15332,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/4/2010, $-   
3441 RIDGE RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/25/2013, $1.00 
3404 BROWNSVILLE RD EXT FINLEYVILLE PA 15332,South Park  ,RESIDENTIAL,SINGLE FAMILY,2/21/2002, $1.00 
3455 BROWNSVILLE RD EXT FINLEYVILLE PA 15332,South Park  ,RESIDENTIAL,SINGLE FAMILY,4/27/1995, $1.00 
0 BROWNSVILLE RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,6/27/1994, $1.00 
0 BROWNSVILLE RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,6/27/1994, $1.00 
0 BROWNSVILLE RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,6/27/1994, $1.00 
6492 2ND AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,11/24/1998, $1.00 
6492 2ND AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,11/24/1998, $1.00 
6494 2ND AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,7/28/1993, $1.00 
6479 2ND AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,7/2/2004, $1.00 
6481 MONTOUR ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,8/25/2014, $-   
6611 LIBRARY RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,2/21/2003, $1.00 
6607 LIBRARY RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,TWO FAMILY,7/26/2011, $1.00 
6599 LIBRARY RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,5/9/2013, $1.00 
6595 LIBRARY RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,3/10/1999, $1.00 
6612 OVERLOOK ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,8/5/1996, $1.00 
6620 OVERLOOK ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,7/31/1997, $1.00 
6628 VERNA ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,10/28/1993, $-   
4121 OVERLOOK ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/8/2010, $1.00 
0 LIBRARY RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,1/31/1991, $1.00 
6500 LIBRARY RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,11/18/2011, $1.00 
0 LIBRARY RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,10/6/1998, $1.00 
6576 LIBRARY RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,8/3/2012, $1.00 
6511 PEACH ALY SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/24/2012, $1.00 
0 SIMMONS AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,8/3/1994, $-   
6497 SIMMONS AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,2/9/2007, $-   
6493 SIMMONS AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,3/3/2015, $1.00 
6489 SIMMONS AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/19/2012, $1.00 
6490 SIMMONS AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/25/1986, $-   
0 SIMMONS AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,7/29/1998, $1.00 
0 SIMMONS AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,12/10/2013, $1.00 
6512 SIMMONS AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,12/10/2013, $1.00 
6627 ASH AVE SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/24/2007, $1.00 
4105 ORCHARD ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,7/10/2012, $1.00 
4101 ORCHARD ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,1/15/1988, $1.00 
2800 STANLEY ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,7/16/2003, $1.00 
2804 STANLEY ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,3/31/2005, $1.00 
0 OVERLOOK ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,7/10/2012, $1.00 
4095 BROWNSVILLE RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,3/10/2003, $1.00 
4025 BROWNSVILLE RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,11/18/2015, $-   
0 OVERLOOK ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,VACANT LAND,7/26/2011, $1.00 
6617 OVERLOOK ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,3/28/2007, $1.00 
6623 OVERLOOK ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,2/12/2007, $1.00 
2825 STANLEY ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,2/14/2015, $1.00 
2831 DOLORES DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/19/2014, $1.00 
2830 DOLORES DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,4/27/2006, $1.00 
4106 HILL ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,4/27/2015, $1.00 
4091 HILL ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,TOWNHOUSE,11/21/2001, $1.00 
4081 HILL ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,TOWNHOUSE,10/10/2012, $1.00 
4071 HILL ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,8/26/2015, $1.00 
4069 HILL ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,1/4/2010, $-   
4063 HILL ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,10/30/1992, $-   
4035 HILL ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,2/25/2010, $1.00 
4025 HILL ST SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,1/16/2003, $1.00 
4500 PINEY FORK RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/30/1993, $-   
3700 PINEY FORK RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/15/1994, $1.00 
3805 SNOWDEN RD SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,7/16/1990, $1.00 
1260 MEGOWN DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/24/2003, $1.00 
1244 MEGOWN DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,5/4/2010, $1.00 
1240 MEGOWN DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,3/29/1993, $1.00 
1236 MEGOWN DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,11/30/2006, $1.00 
1232 MEGOWN DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,7/29/1991, $1.00 
1216 MEGOWN DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,10/4/2010, $1.00 
1204 MEGOWN DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,10/21/2015, $1.00 
1200 MEGOWN DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/3/1993, $1.00 
1201 MEGOWN DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,10/24/1994, $1.00 
1205 MEGOWN DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,3/9/2007, $1.00 
1209 MEGOWN DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/13/2012, $1.00 
1225 MEGOWN DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,5/14/2009, $1.00 
1917 SHEPLAR DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,3/26/2002, $1.00 
1908 SHEPLAR DR SOUTH PARK PA 15129,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/5/2012, $1.00 
1504 EDGEHILL AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,2/26/1996, $-   
2611 BROADWAY AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,12/28/2001, $1.00 
2605 VOELKEL AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,TWO FAMILY,9/23/1996, $1.00 
1434 EDGEHILL AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,8/3/2006, $1.00 
1438 EDGEHILL AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,5/22/2014, $1.00 
2727 ESPY AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,3/25/2015, $1.00 
0 GLENMORE AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,VACANT LAND,1/16/2008, $1.00 
2740 GLENMORE AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,1/16/2008, $1.00 
2733 GLENMORE AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,7/13/2007, $1.00 
2727 GLENMORE AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,1/28/2016, $-   
2703 GLENMORE AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,11/10/2010, $-   
2710 MILES AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,12/13/1993, $1.00 
2718 MILES AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,4/28/2000, $1.00 
2720 MILES AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,1/9/1998, $1.00 
2734 MILES AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,4/14/2008, $1.00 
2721 MILES AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,11/6/1996, $1.00 
2719 MILES AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,10/27/2014, $1.00 
3132 PIONEER AVE PITTSBURGH PA 15226,Dormont  ,RESIDENTIAL,SINGLE FAMILY,5/1/2015, $1.00 
3103 PIONEER AVE PITTSBURGH PA 15226,Dormont  ,RESIDENTIAL,SINGLE FAMILY,8/15/2005, $-   
3123 PIONEER AVE PITTSBURGH PA 15226,Dormont  ,RESIDENTIAL,SINGLE FAMILY,11/6/1991, $-   
1339 ARKANSAS AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,8/4/1986, $1.00 
1343 ARKANSAS AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,8/17/2000, $1.00 
1345 ARKANSAS AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,10/17/2006, $1.00 
1347 ARKANSAS AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,3/6/2001, $1.00 
1340 ILLINOIS AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,6/14/2011, $1.00 
1330 ILLINOIS AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,12/9/2015, $1.00 
1328 ILLINOIS AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,6/19/1998, $1.00 
1326 ILLINOIS AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,1/27/2016, $1.00 
0 PHILADELPHIA AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,VACANT LAND,5/8/2012, $1.00 
2816 CROSBY AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,6/19/2008, $1.00 
2810 CROSBY AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,9/4/2008, $1.00 
2712 PHILADELPHIA AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,5/11/2001, $1.00 
0 DWIGHT AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,VACANT LAND,12/7/2010, $1.00 
2710 PHILADELPHIA AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,9/12/2001, $1.00 
2725 PHILADELPHIA AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,TWO FAMILY,7/20/2007, $-   
0 CROSBY AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,VACANT LAND,5/8/2012, $1.00 
0 CROSBY AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,VACANT LAND,2/26/2007, $1.00 
0 PHILADELPHIA AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,VACANT LAND,5/8/2012, $1.00 
2705 PHILADELPHIA AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,10/26/1993, $1.00 
0 PHILADELPHIA AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,VACANT LAND,5/8/2012, $1.00 
2631 PHILADELPHIA AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,TWO FAMILY,5/8/2012, $1.00 
0 PHILADELPHIA AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,VACANT LAND,5/8/2012, $1.00 
0 PHILADELPHIA AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,VACANT LAND,5/8/2012, $1.00 
0 DEVLIN ST PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,VACANT LAND,5/8/2012, $1.00 
0 DWIGHT AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,VACANT LAND,5/8/2012, $1.00 
0 DWIGHT AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,VACANT LAND,5/8/2012, $1.00 
2948 CROSBY AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,5/30/2002, $1.00 
2912 CROSBY AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,9/27/2000, $1.00 
1811 MONTPELIER AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,7/11/2014, $1.00 
1811 NEW HAVEN AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,3/29/2013, $1.00 
1807 NEW HAVEN AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,10/14/1999, $1.00 
1805 NEW HAVEN AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,2/7/2008, $1.00 
1801 NEW HAVEN AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,5/22/1998, $1.00 
1727 NEW HAVEN AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,10/19/1988, $-   
1802 NEW HAVEN AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,12/4/2000, $1.00 
1745 POTOMAC AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,TWO FAMILY,7/8/2003, $1.00 
1727 POTOMAC AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,10/26/2007, $1.00 
1705 POTOMAC AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,12/28/2012, $1.00 
1728 POTOMAC AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,4/16/2014, $1.00 
1732 POTOMAC AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,5/8/2003, $1.00 
1740 POTOMAC AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,FOUR FAMILY,1/14/2003, $1.00 
2829 CROSBY AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,2/25/1992, $1.00 
2834 PHILADELPHIA AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,5/16/1986, $-   
2804 PHILADELPHIA AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,6/25/1987, $-   
2800 PHILADELPHIA AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,10/27/2015, $-   
2731 PHILADELPHIA AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,8/19/2015, $1.00 
2813 PHILADELPHIA AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,4/17/2014, $1.00 
2817 PHILADELPHIA AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,7/18/1994, $1.00 
2828 DWIGHT AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,8/26/1999, $1.00 
2822 DWIGHT AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,11/20/2014, $1.00 
2800 DWIGHT AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,12/7/2010, $1.00 
0 DWIGHT AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,VACANT LAND,5/8/2012, $1.00 
2736 DWIGHT AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,10/8/2014, $1.00 
2751 DWIGHT AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,TWO FAMILY,9/17/2004, $1.00 
2805 DWIGHT AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,2/4/1992, $1.00 
2823 DWIGHT AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,12/2/2003, $1.00 
2825 DWIGHT AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,5/1/1992, $1.00 
2833 DWIGHT AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,4/25/1990, $1.00 
2814 LOUISIANA AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,4/17/2014, $1.00 
2804 LOUISIANA AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,9/16/2010, $1.00 
2802 LOUISIANA AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,3/16/2007, $1.00 
2819 LOUISIANA AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,9/17/2014, $1.00 
2821 LOUISIANA AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,6/7/1996, $1.00 
2837 LOUISIANA AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,TWO FAMILY,4/12/1991, $1.00 
0 DWIGHT AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,VACANT LAND,5/8/2012, $1.00 
2800 LOUISIANA AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,1/7/2011, $1.00 
2739 LOUISIANA AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,7/28/1993, $1.00 
2733 LOUISIANA AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,2/15/1989, $-   
2720 CONNECTICUT AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,6/21/2010, $1.00 
2728 CONNECTICUT AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,3/17/2005, $1.00 
2734 CONNECTICUT AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,3/19/2014, $1.00 
2814 CONNECTICUT AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,1/2/2009, $-   
2820 CONNECTICUT AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,9/30/1996, $1.00 
2805 CONNECTICUT AVE PITTSBURGH PA 15216,Dormont  ,RESIDENTIAL,SINGLE FAMILY,7/27/2015, $1.00 
