Address,Municipality,classdesc,usedesc,saledate,saleprice
6420 CHURCHILL RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,5/5/1950,
6335 MITCH HAVEN DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,2/5/1976,
6359 MITCH HAVEN DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,6/19/1978,
6367 MITCH HAVEN DR BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,10/24/1978,
0 CHURCHILL RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,VACANT LAND,6/30/1972,
100 CASTLE DR BETHEL PARK PA 15102,Bethel Park  ,COMMERCIAL,APART:40+ UNITS,11/14/1985,
6410 CHURCHILL RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,8/22/1984,
0 CHURCHILL RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,VACANT LAND,3/2/1965,
6406 CHURCHILL RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,7/6/1967,
6390 CHURCHILL RD BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,4/28/1980,
0 CHURCHILL RD BETHEL PARK PA 15102,Bethel Park  ,GOVERNMENT,MUNICIPAL GOVERNMENT,12/30/1968,
0 CHURCHILL RD BETHEL PARK PA 15102,Bethel Park  ,COMMERCIAL,APART:40+ UNITS,11/14/1985,
0 CHURCHILL RD BETHEL PARK PA 15102,Bethel Park  ,COMMERCIAL,VACANT COMMERCIAL LAND,11/14/1985,
6230 BRUSH RUN RD BETHEL PARK PA 15102,Bethel Park  ,COMMERCIAL,NURSING HOME/PRIVATE HOS,8/21/1956,
0 MOUNTAIN AVE BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,VACANT LAND,6/2/1971,
6161 MOUNTAIN AVE BETHEL PARK PA 15102,Bethel Park  ,RESIDENTIAL,SINGLE FAMILY,11/1/1956,
0 R OF W  SOUTH PARK PA 15129,South Park  ,UTILITIES,R.R. - USED IN OPERATION,5/5/1950,
0 COAL  PITTSBURGH PA 15236,Whitehall  ,OTHER,"COAL RIGHTS, WORKING INTERESTS",10/15/1984,
5775 BAPTIST RD BETHEL PARK PA 15102,Bethel Park  ,OTHER,"COAL RIGHTS, WORKING INTERESTS",7/8/1976,
0 COAL ST TURTLE CREEK PA 15145,Wilkins ,OTHER,"COAL RIGHTS, WORKING INTERESTS",5/5/1950,
0 COAL ST TURTLE CREEK PA 15145,Wilkins ,OTHER,"COAL RIGHTS, WORKING INTERESTS",5/5/1950,
900 HORNING RD PITTSBURGH PA 15236,Baldwin Boro  ,COMMERCIAL,COMMERCIAL GARAGE,1/29/1974,
0 COAL ST TURTLE CREEK PA 15145,Wilkins ,RESIDENTIAL,VACANT LAND,5/5/1950,
0 HORNING RD PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,VACANT LAND,10/5/1965,
0 CURRY RD PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,VACANT LAND,9/8/1985,
1129 BROUGHTON RD PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,3/15/1984,
0 BROUGHTON RD PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,VACANT LAND,9/28/1976,
0 BROUGHTON RD PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,VACANT LAND,9/10/1981,
968 HOLLY LYNNE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/26/1969,
945 HOLLY LYNNE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/27/1961,
981 HOLLY LYNNE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,7/1/1970,
969 HOLLY LYNNE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,11/14/1978,
973 HOLLY LYNNE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/18/1964,
989 HOLLY LYNNE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,1/15/1969,
1005 HOLLY LYNNE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,7/17/1970,
1009 HOLLY LYNNE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,10/8/1974,
1296 SNEE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/19/1969,
1290 SNEE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,5/1/1970,
1284 SNEE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,5/21/1970,
1281 SNEE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/25/1971,
1289 SNEE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,8/28/1969,
1297 SNEE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,7/29/1969,
1434 MARION DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,1/18/1961,
0 CURRY RD PITTSBURGH PA 15236,Baldwin Boro  ,RESIDENTIAL,VACANT LAND,9/8/1965,
925 FREDERICKA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/22/1970,
945 FREDERICKA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/22/1983,
949 FREDERICKA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/30/1968,
965 FREDERICKA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,4/19/1978,
968 FREDERICKA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/25/1984,
960 FREDERICKA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/24/1981,
948 FREDERICKA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,11/4/1982,
0 FREDERICKA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,VACANT LAND,11/4/1982,
928 FREDERICKA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/24/1971,
967 BROUGHTON RD PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,12/7/1983,
1009 BROUGHTON RD PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,4/8/1970,
1425 SNEE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,5/1/1973,
1421 SNEE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,1/21/1977,
1101 GREENWOOD DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,11/22/1972,
1103 GREENWOOD DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,7/27/1978,
1115 GREENWOOD DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/27/1982,
1131 GREENWOOD DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,5/2/1958,
1407 VILLA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,5/4/1971,
1409 VILLA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,2/2/1979,
1100 GREENWOOD DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,3/5/1984,
1094 GREENWOOD DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,2/19/1959,
1418 MARION DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,4/11/1969,
1416 MARION DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,4/19/1974,
1410 MARION DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/14/1955,
1407 MARION DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,10/22/1968,
1417 MARION DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/27/1966,
1423 MARION DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,12/5/1978,
1359 SNEE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/2/1983,
1343 SNEE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/1/1969,
1363 SNEE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,10/13/1969,
1375 SNEE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,3/31/1971,
1379 SNEE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,10/9/1984,
1383 SNEE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,10/31/1975,
1385 SNEE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/5/1975,
1346 SNEE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,10/28/1981,
1354 SNEE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,8/25/1981,
1358 SNEE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/13/1978,
1414 SNEE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,3/5/1985,
1418 SNEE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,5/6/1981,
5681 HORNING RD PITTSBURGH PA 15236,South Park  ,COMMERCIAL,SMALL DETACHED RET(UNDER 10000),11/27/1979,
301 CURRY HOLLOW RD PITTSBURGH PA 15236,Pleasant Hills  ,COMMERCIAL,CEMETERY/MONUMENTS,11/6/1968,
301 CURRY HOLLOW RD PITTSBURGH PA 15236,Pleasant Hills  ,COMMERCIAL,CEMETERY/MONUMENTS,4/8/1974,
301 CURRY HOLLOW RD PITTSBURGH PA 15236,Jefferson Hills,COMMERCIAL,CEMETERY/MONUMENTS,11/6/1968,
0 LIBRARY RD SOUTH PARK PA 15129,South Park  ,UTILITIES,COMMERCIAL/UTILITY,7/29/1953,
1401 VILLA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/3/1969,
1107 OROURKE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,10/24/1979,
1111 OROURKE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,1/6/1981,
1109 BROUGHTON RD PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/23/1955,
1145 FOREST AVE PITTSBURGH PA 15236,South Park  ,INDUSTRIAL,WAREHOUSE,11/9/1984,
1090 BROUGHTON RD PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,TWO FAMILY,11/6/1974,
2009 PARK ST PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,7/28/1955,
0 LOCUST AVE PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,VACANT LAND,7/24/1948,
1149 LOCUST AVE PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,7/19/1983,
1141 LOCUST AVE PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/21/1962,
1110 LOCUST AVE PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,4/22/1969,
1100 LOCUST AVE PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,10/21/1976,
5685 HORNING RD PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,11/17/1976,
1153 YANKS LN PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,5/26/1949,
1151 BROUGHTON RD PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,8/27/1973,
1155 THOMAS AVE PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,11/9/1971,
0 THOMAS AVE PITTSBURGH PA 15236,South Park  ,COMMERCIAL,SMALL DETACHED RET(UNDER 10000),9/7/1961,
5724 CURRY RD PITTSBURGH PA 15236,South Park  ,COMMERCIAL,RETL/STOR OVER,9/21/1940,
5800 BROWNSVILLE RD PITTSBURGH PA 15236,South Park  ,COMMERCIAL,"CHURCHES, PUBLIC WORSHIP",6/22/1967,
0 BROWNSVILLE RD PITTSBURGH PA 15236,South Park  ,COMMERCIAL,"CHURCHES, PUBLIC WORSHIP",6/26/1958,
0 BROWNSVILLE RD PITTSBURGH PA 15236,South Park  ,COMMERCIAL,"CHURCHES, PUBLIC WORSHIP",7/12/1962,
0 BROWNSVILLE RD SOUTH PARK PA 15129,South Park  ,COMMERCIAL,"CHURCHES, PUBLIC WORSHIP",12/29/1965,
5749 BROWNSVILLE RD PITTSBURGH PA 15236,South Park  ,COMMERCIAL,COMMERCIAL GARAGE,5/22/1979,
5637 BROWNSVILLE RD PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/17/1981,
915 GIBSON LN PITTSBURGH PA 15236,South Park  ,AGRICULTURAL,LIVE STOCK FARM,1/11/1978,
0 BROWNSVILLE RD PITTSBURGH PA 15236,Baldwin Boro  ,UTILITIES,R.R. - USED IN OPERATION,5/5/1950,
0 R OF W  PITTSBURGH PA 15236,Baldwin Boro  ,UTILITIES,R.R. - USED IN OPERATION,8/2/1977,
1171 LOCUST AVE PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,3/20/1980,
1102 HAZEL ST PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/10/1976,
1110 EDITH AVE PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,7/17/1962,
0 CONNOLLY AVE PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,VACANT LAND,5/21/1982,
866 CONNOLLY AVE PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,5/21/1982,
0 CURRY RD PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,VACANT LAND,10/23/1973,
5802 CURRY RD PITTSBURGH PA 15236,South Park  ,COMMERCIAL,"CHURCHES, PUBLIC WORSHIP",9/1/1978,
5802 CURRY RD PITTSBURGH PA 15236,South Park  ,COMMERCIAL,"CHURCHES, PUBLIC WORSHIP",9/1/1978,
5829 CURRY RD PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,VACANT LAND,10/19/1957,
5800 BROWNSVILLE RD PITTSBURGH PA 15236,South Park  ,COMMERCIAL,"CHURCHES, PUBLIC WORSHIP",9/7/1906,
5815 BROWNSVILLE RD PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,11/8/1984,
901 FREDERICKA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,4/9/1956,
897 FREDERICKA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,1/19/1978,
0 FREDERICKA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,VACANT LAND,2/21/1969,
908 HOLLY LYNNE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/12/1985,
917 HOLLY LYNNE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/18/1976,
913 HOLLY LYNNE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,8/5/1975,
908 FREDERICKA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,10/30/1985,
912 FREDERICKA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,4/21/1976,
916 FREDERICKA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,5/28/1975,
915 BROUGHTON RD PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,3/2/1954,
905 BROUGHTON RD PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,7/2/1985,
0 SOUTHPARK  SOUTH PARK PA 15129,South Park  ,GOVERNMENT,COUNTY GOVERNMENT,7/7/1965,
0 LIBRARY RD BETHEL PARK PA 15102,Bethel Park  ,GOVERNMENT,COUNTY GOVERNMENT,5/5/1950,
0 ALGONQUIN RD PITTSBURGH PA 15241,Upper St. Clair  ,OTHER,"COAL LAND, SURFACE RIGHTS",11/7/1979,
0 R OF W  CLAIRTON PA 15025,Jefferson Hills,UTILITIES,R.R. - USED IN OPERATION,5/5/1950,
0 ROUTE 51  CLAIRTON PA 15025,Jefferson Hills,UTILITIES,R.R. - USED IN OPERATION,8/24/1977,
0 COAL VALLEY RD CLAIRTON PA 15025,Jefferson Hills,OTHER,"COAL RIGHTS, WORKING INTERESTS",12/20/1966,
0 WILSON RD PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,VACANT LAND,8/20/1968,
0 ROUTE 51  PITTSBURGH PA 15236,Pleasant Hills  ,OTHER,"COAL RIGHTS, WORKING INTERESTS",5/5/1950,
1109 WILHELM AVE PITTSBURGH PA 15236,South Park  ,COMMERCIAL,"CHURCHES, PUBLIC WORSHIP",5/14/1946,
1109 WILHELM AVE PITTSBURGH PA 15236,South Park  ,COMMERCIAL,"CHURCHES, PUBLIC WORSHIP",1/12/1920,
0 LICK RUN RD CLAIRTON PA 15025,Jefferson Hills,UTILITIES,R.R. - USED IN OPERATION,5/5/1950,
0 R OF W  CLAIRTON PA 15025,Jefferson Hills,UTILITIES,R.R. - USED IN OPERATION,12/21/1977,
1101 AURORA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/26/1968,
1103 AURORA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,2/13/1952,
1107 AURORA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,10/23/1975,
0 MILL RD PITTSBURGH PA 15236,South Park  ,COMMERCIAL,VACANT COMMERCIAL LAND,4/1/1946,
1115 COCHRANS MILL RD PITTSBURGH PA 15236,South Park  ,INDUSTRIAL,WAREHOUSE,3/7/1978,
1115 AURORA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,7/31/1953,
1152 COCHRANS MILL RD PITTSBURGH PA 15236,South Park  ,COMMERCIAL,RETL/APT'S OVER,9/27/1979,
0 MILL RD PITTSBURGH PA 15236,South Park  ,COMMERCIAL,VACANT COMMERCIAL LAND,6/4/1932,
0 COCHRANS MILL RD PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,VACANT LAND,7/25/1949,
1140 COCHRANS MILL RD PITTSBURGH PA 15236,South Park  ,COMMERCIAL,LODGE HALL/AMUSEMENT PARK,8/31/1948,
0 COCHRANS MILL RD PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,VACANT LAND,4/16/1963,
0 PETERS CREEK RD CLAIRTON PA 15025,Jefferson Hills,UTILITIES,R.R. - USED IN OPERATION,5/5/1950,
0 WILSON RD PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,VACANT LAND,8/20/1968,
0 WILSON RD PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,VACANT LAND,10/19/1968,
0 WILSON RD PITTSBURGH PA 15236,South Park  ,AGRICULTURAL,LIVESTOCK O/T D & P-CAUV,8/20/1968,
1132 WILHELM AVE PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,3/4/1967,
0 WILHELM AVE PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,RES AUX BUILDING (NO HOUSE),7/3/1971,
6203 BROWNSVILLE RD PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,3/9/1976,
0 BROWNSVILLE RD PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,VACANT LAND,3/13/1961,
0 BROWNSVILLE RD PITTSBURGH PA 15236,South Park  ,GOVERNMENT,COUNTY GOVERNMENT,6/5/1936,
6003 BROWNSVILLE RD PITTSBURGH PA 15236,South Park  ,COMMERCIAL,RETL/APT'S OVER,5/24/1963,
6013 BROWNSVILLE RD PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/16/1977,
5918 CURRY RD PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,RES AUX BUILDING (NO HOUSE),12/31/1957,
1103 EDITH AVE PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,7/24/1972,
1111 EDITH AVE PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,8/26/1982,
1125 EDITH AVE PITTSBURGH PA 15236,South Park  ,COMMERCIAL,LODGE HALL/AMUSEMENT PARK,5/5/1948,
5701 BROWNSVILLE RD PITTSBURGH PA 15236,South Park  ,COMMERCIAL,COMMERCIAL GARAGE,3/3/1981,
972 COCHRANS MILL RD PITTSBURGH PA 15236,South Park  ,COMMERCIAL,COMMERCIAL GARAGE,10/24/1985,
0 HOUGH DR PITTSBURGH PA 15236,South Park  ,COMMERCIAL,VACANT COMMERCIAL LAND,11/6/1968,
970 HOUGH DR PITTSBURGH PA 15236,South Park  ,COMMERCIAL,LODGE HALL/AMUSEMENT PARK,8/2/1957,
970 HOUGH DR PITTSBURGH PA 15236,South Park  ,COMMERCIAL,LODGE HALL/AMUSEMENT PARK,8/2/1957,
135 NORRINGTON DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,2/8/1985,
132 SYLVANIA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,11/17/1977,
116 SYLVANIA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/26/1980,
131 SYLVANIA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,3/1/1974,
137 SYLVANIA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,4/27/1984,
139 SYLVANIA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/29/1967,
170 SYLVANIA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/30/1977,
154 SYLVANIA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/5/1978,
163 SYLVANIA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/30/1977,
1107 SCHANG RD PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,3/18/1975,
183 SYLVANIA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,11/23/1977,
203 SYLVANIA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,1/20/1984,
198 SYLVANIA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,10/27/1977,
186 SYLVANIA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/2/1982,
6534 QUAKER DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,8/11/1978,
6520 QUAKER DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,11/13/1985,
6516 QUAKER DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,8/29/1977,
6512 QUAKER DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,10/25/1977,
6535 QUAKER DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/20/1977,
939 BROGLIE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,3/13/1984,
943 BROGLIE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,8/12/1974,
945 BROGLIE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,12/24/1974,
945 BROGLIE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,3/29/1978,
951 BROGLIE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/28/1983,
6516 SPRINGVALE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,4/28/1971,
6508 SPRINGVALE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,7/7/1983,
125 NORRINGTON DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,12/18/1984,
6506 VENTURA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/29/1967,
6506 ZUPANCIC DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,8/20/1969,
6518 VENTURA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,2/9/1978,
6526 VENTURA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,7/18/1964,
6519 VENTURA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,7/29/1983,
6517 VENTURA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/21/1978,
6515 VENTURA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,9/23/1960,
126 NORRINGTON DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,7/1/1985,
6504 ZUPANCIC DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,5/24/1971,
6508 ZUPANCIC DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/6/1985,
6524 ZUPANCIC DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/12/1972,
6526 ZUPANCIC DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,1/3/1973,
6530 ZUPANCIC DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,10/25/1973,
6531 ZUPANCIC DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/23/1977,
6527 ZUPANCIC DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,4/17/1973,
6515 ZUPANCIC DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,3/20/1975,
6509 ZUPANCIC DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,11/27/1974,
6503 SPRINGVALE DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,10/1/1980,
120 NORRINGTON DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,6/20/1977,
6536 VENTURA DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,11/9/1981,
6484 QUAKER DR PITTSBURGH PA 15236,South Park  ,RESIDENTIAL,SINGLE FAMILY,4/5/1979,
